"entidad","periodo","C110_Disponibilidades","C120_Inversiones","C130_Creditos","C139_Estimaciones","C140_CuentasxCobrar","C150_BienesVenta","C160_PartEmpresas","C170_PropiedadesEquipo","C180_OtrosActivos","C210_OblPublico","C220_OblBCCR","C230_OblEntidades","C240_CuentasxPagar","C250_OtrosPasivos","C310_CapitalSocial","C330_AjusOtrosResultados","C320_AportNoCap","C290_CapitalxPagar","C340_Reservas","C350_ResultadosAcum"
"COOCIQUE",2023-04-01,3782132708.73,75800680882.83,201798973700.3,-10078443483.43,211251491.87,1916899395.17,894677979.04,6331717825.3,3792578471.06,154931819829.2,10164987377.78,84892518762.75,2580894910.32,1457026.13,29499652078.61,3011938721.49,0,717906840.5,4319490508.57,0
"COOCIQUE",2023-05-01,4413537614.83,80958886054.29,203902552635.85,-9891543246.28,100507897.12,1639737980.95,909965173.26,6278846652.06,3879412850.91,159095830003.93,10171809600.01,87326531878.51,2531075229.53,2285862.57,29661144203.48,3699616395.19,0,732463850.46,4312946459.92,0
"COOCIQUE",2023-06-01,4519296973.45,82594320139.38,204940866047.31,-9884909144.75,144582459.73,1766199860.36,912916384.39,6312950442.73,3850631202.61,161141545477.43,10178320711.11,87970074671.97,2483862196.86,2426824.7,29808511342.38,3898502100.41,0,826386860.71,4309046960.27,0
"COOCIQUE",2023-07-01,3834004687.9,82576917432.46,205213253121.28,-9700160612,106703043.73,1594296531.37,913742663.3,6263436327.79,3898453748.37,161206069243.83,10188595577.78,87144651105.59,2515745637.19,7468747.04,29722507445.5,3753438209.16,0,1057625949.48,4305583008.72,0
"COOCIQUE",2023-08-01,6605614968.01,80300307749.02,206279942303.41,-9620963759.89,180684158.38,1724518610.31,914671715.76,6335507229.24,3876467707.99,162523276220.89,10195484466.67,87021386858.14,2621623102.65,4994554.81,29709000786.13,4053103830.23,0,1260375662.78,4300692706.55,0
"COOCIQUE",2023-09-01,4205414440.26,80969175302.02,207327931917.5,-9584655241.5,193069975.15,1688774343.81,913798216.91,6301764062.94,3926109333.43,162945851209.15,10202151133.33,85666664210.66,3099633033.02,5081777.11,29620388197.06,3811201323.03,0,1520029707.63,4283652430.1,0
"COOCIQUE",2023-10-01,3494577885.53,82411791074.28,208674304477.27,-9608910663.82,166192924.55,1747372998.26,913445533.36,6268943533.55,4046966053.36,162902795964.25,10209040022.23,88008642884.79,2811250583.53,8415350.19,29873104692.28,3744441414.77,0,1525379761.67,4278069703.11,0
"COOCIQUE",2023-11-01,4828608933.36,80040257928.99,210653395076.7,-9449147135.16,476233835.14,1617006699.18,917755574.92,6238899677.92,4074909412.89,162936635781.65,10215706688.89,88517159911.45,3015360658.99,17729819.58,30029575596.57,3753855866.67,0,1659895849.08,4271500155.01,0
"COOCIQUE",2023-12-01,4721032689.38,82656309881.13,210973927486.22,-9175668318.61,326622077.72,1828104946.06,951397245.65,6243259726.85,4294320887.35,162566973114.44,10222595577.78,90272007229.29,2874220432.85,2117923826.5,30313731019.02,3853973393.02,0,1656364501.68,4259815447.61,0
"COOCIQUE",2024-01-01,4735280818.87,81511703481.23,212007296445.89,-8848147492.56,369875234.71,1670691347.73,1013026243.85,6306817237.08,4299024100.46,162717850011.28,10228817800,91344254969.41,2898124114.89,5520507.92,30591454594.77,4172227597.65,0,1659675258.71,4521900951.92,841484058.91
"COOCIQUE",2024-02-01,4437533439.18,79065732246.05,212533844272.1,-8683514614.11,626888984.35,1598146433.86,1054788197.81,6305878201.29,5004969741.39,160428553157.76,10235928911.11,91615887011.05,3408150417.24,3739676.74,30852288318.47,4074901723.08,0,1655755646.58,4519236414.11,841484058.91
"COOCIQUE",2024-03-01,3911540210.59,78016730227.24,211641959942.15,-8540373114.17,375535063.65,1672562728.82,1092409526.75,6288802457.02,4516883798.09,159495114615.19,10242817800,89119378989.24,3620182017.07,3495586.46,31693330042.5,4136226478.63,0,1697378514.45,4510540094.39,0
"COOCIQUE",2024-04-01,7331240901.18,72295791659.36,212351070171.88,-8729160876.5,475379457.06,1620707134.84,1144658361.96,6209607776.57,4758952442.78,159520136018.93,10249484466.67,88537389658.28,3633266929.17,5109354.46,31530004710.77,4195547470.12,0,913534810.15,4506355108.57,0
"COOCIQUE",2024-05-01,8039726742.87,67717715082.36,213465961388.3,-9231662030.46,713536130.8,1451816872.14,1273877500.63,6149873916.93,4800762722.32,157344596171.65,10256373355.55,88259998815.2,3191389316.07,44613806.74,31741077075.94,4247607305.75,0,841167663.97,4485905029.46,14910320.18
"COOCIQUE",2024-06-01,8615473067.33,63943977128.56,212978725031.3,-9617014540.95,1147950475.96,1470360666.51,1371890921.11,6105750897.5,4821373558.64,154988779939.28,10263040022.23,87062618691.78,3541211774.56,1505504.54,31756232968.55,4171975182.99,0,1028201063.5,4479844733.98,14910320.18
"COOCIQUE",2024-07-01,6996735851.77,65130122798.53,215478461008.21,-9448435010.41,543330064.96,1446769571.07,1418358930.67,6057525495.05,4840620563.2,154198227748.01,10269928911.11,89318793489.11,3146826477.65,6807735.27,32031997219.93,4130450643.4,0,1013923809.78,4472845828.19,14910320.18
"COOCIQUE",2024-08-01,10773673378.82,67967850879.4,214553933965.39,-9324702232.96,461936231.57,1375168416.78,1458825044.6,6103211731.85,5024969027.82,151654380074.68,10276817800,97247159512.78,3280657404.76,1689049.11,32082461467.11,4067486515.23,0,1200187069.13,4471268539.33,14910320.18
"COOCIQUE",2024-09-01,7288785476.53,68760405220.95,216019639425.14,-9162146981.36,397752240.33,1322822056.81,1506258360.05,6109726691.26,5106567216.48,150048345983.46,10283484466.67,95820401868.21,3555834303.28,1639948.74,32317052448.21,4086485853.87,0,1230425056.43,4465961920.31,14910320.18
"COOCIQUE",2024-10-01,9001924551.5,64454607447.24,216710494269.04,-9086199785.73,238686900.06,1349231625.96,1552353203.31,6168304708.88,4982076998.81,148077182737.19,10290373355.55,96505513338.23,3289085555.94,8117149.11,32191143026.38,4069938639.47,0,1574645099.34,4540671011.43,14910320.18
"COOCIQUE",2024-11-01,10339671580.13,59975794044.3,218649755808.96,-8492336112.04,516458730.61,1290395888.66,1607653582.36,6131365717.43,5169135090.56,147672243678.15,10297040022.23,95099262926.42,3915098169.05,1653230.02,32422287123.96,3996591836.12,0,1652330290.97,4539203520.23,14910320.18
"COOCIQUE",2024-12-01,10649763446.61,65237294580.05,217087913368.47,-8358569009.23,256150268.23,1620881560.52,1173849228.36,6361893402.61,5276402735.98,145529078464.42,10303928911.11,101950442778.59,2899442968.53,3393246.5,32662352819.58,3938862460.6,0,1647540746.34,4536928700.5,14910320.18
"COOCIQUE",2025-01-01,10226718047.01,53929889477.61,217364222506.52,-8517670197.21,231890436.38,1596756086.08,1216223534.32,6112242218.2,5505990545.56,145826520759.07,0,100655454536,2421055911.21,4639077.28,32920680638.92,3874914431.47,0,1640739020.6,4915614025,945565998.35
"COOCIQUE",2025-02-01,10119493473.22,51247390696.14,217579378060.19,-8647598419.89,207073468.25,2111833301.88,1293004715.15,6062739243.2,5445765082.48,144671472281.85,0,99698927430.89,2094588279.66,6207210.48,32995509213.91,3798117858.16,0,1790198155.94,4965794074.52,945565998.35
"COOCIQUE",2025-03-01,9070400127.45,53949152593.35,218255813889.47,-8849881862.25,194320849.38,1981048076.42,1244432528.8,6013422175.98,5605676263,143736964565.58,0,102384423600.44,2517884061.25,1523138.28,33874251223.59,3725683935.37,0,1913659178.63,4964395752.98,14910852.02
"COOCIQUE",2025-04-01,12929765083.98,50623177607.89,218368911318.36,-8908147421.28,342722742.81,1889753509.07,885817818.5,6029777785.01,5790109685.25,143158742046.66,0,104458581579.77,2556057366.79,4743744.22,34038072447.89,3642412625.59,0,846671474.95,4961610777.75,14910852.02
"COOCIQUE",2025-05-01,13100874586.84,50175083894.88,218308704879.35,-8685329395.01,139731496.64,1908831720.89,741804812.26,6042195981.04,5856179658.78,142960985562.81,0,104101036527.55,2309463827.68,1376245.29,33990222874.93,3615450114.97,0,997734589.19,4958956038.97,14910852.02
"COOCIQUE",2025-06-01,12730594510.39,51644659147.19,218370083979.95,-8582015858.98,107499115.58,2006913364.54,823751871.84,6042024420.85,6022783945.59,143442715037.28,0,104629138842.19,2540914726.38,2116218.44,33978147044.15,3611847513.06,0,1123497655.21,4986490573.9,14910852.02
"COOCIQUE",2025-07-01,12143271484.43,50499255974.32,218608932471.24,-8584901643.81,145320705.03,2184770695.52,849890990.14,5997800350.74,5951337778.95,143399442329.91,0,103138308003.33,2384362598.24,1719015.46,34030153096.57,3588580229.22,0,1266186768.77,4986416790.29,14910852.02
"COOCIQUE",2025-08-01,12550778172.15,54724769283.57,219556546340.62,-8624700792.04,94116997.98,1937554623.49,877709479.63,6055971483.9,5959491369.48,143662354001.84,0,108058100051.36,2340839376.01,5808643.08,33980889779.74,3568593889.29,0,1493444874.95,4986352586.42,14910852.02
"COOCIQUE",2025-09-01,11961339634.85,54968665322.05,220267799334.04,-8271087021.74,101922379.28,1841896910.26,906390095.26,6040036653.46,6040552095.69,144034764177.08,0,107568401488.6,2540781863.46,1391671.71,34229214336.57,3545834835.2,0,1484555381.08,4985224536.27,14910852.02
"COOCIQUE",2025-10-01,13272177399.43,51890589393.22,221255262825.29,-8048441923.83,102210784.88,1800369782.67,933556196.36,5996602342.22,6060873560.75,144177762342.41,0,106376963665.15,2541488667.43,1764753.1,34461083407.67,3507947745.3,0,1474802991.33,4983175711.78,14910852.02
"COOCIQUE",2025-11-01,17632790972.59,48015615596.58,221294210923.64,-7872247594.68,383605663.81,1728730143.62,807175095.46,6015739874.62,6200174478.12,145325677683.35,0,105202626490.3,2856739473.34,2087070.82,34717743113.52,3638840546.45,0,1471092873.4,4982750276.02,14910852.02
"COOCIQUE",2025-12-01,16712958407.27,55339904257.05,221419368022.77,-7696460340.84,164812917.86,1716751088.87,1072084640.41,6011515701.79,5915542028,144755567326.79,0,112127558102.32,2348286177.44,2452069.45,34962069286.11,3657091988.15,0,1467094652.07,4982479463.47,14910852.02
"COOPAVEGRA",2015-01-01,651991484.87,6262539828.03,10530195401.07,-2.09e+08,1295754.26,0,91142942.78,770545164.59,8888766.93,13875445589.72,0,0,383777840.63,32112901.79,2432018512.92,83140628.84,0,0,1210956741.05,270267397.94
"COOPAVEGRA",2015-02-01,509920683.06,6642831326.78,10521692190.79,-2.11e+08,1191972.88,0,91142942.78,772607012.76,10140219.74,14106388113.2,0,0,362183139.2,31858207.62,2439224625.78,87356774.62,0,0,1208569031,270267397.94
"COOPAVEGRA",2015-03-01,473866692.96,6954383741.56,10499519855.8,-2.12e+08,1029741.77,0,91142942.78,771008878.12,10213880.75,14391182532.6,0,0,411830828.26,33106506.67,2579309275.17,91671826.68,0,0,1227551793.82,0
"COOPAVEGRA",2015-04-01,328430267.01,6804845577.93,10791994702.09,-2.13e+08,1634437.21,0,91142942.78,769585167.73,9693222.23,14360755801.42,0,0,385345542.46,33618518.09,2589985368.74,109558012.08,0,0,1224884485.6,0
"COOPAVEGRA",2015-05-01,402823082.66,7060661178.23,10780043214.28,-2.13e+08,1682349.31,3037095,91142942.78,768161458.58,10071475.2,14661485026.43,0,0,373990767.09,36821467.83,2584378363.35,122172903.57,0,0,1221410431.95,0
"COOPAVEGRA",2015-06-01,523601020.85,7273120613.85,10776992944.55,-2.13e+08,778134.85,107389146.5,80445322.78,766838567.85,13229249.15,15051431938.15,0,0,365872253.84,39851903.14,2588266531.85,120959523.09,0,0,1218482855.7,0
"COOPAVEGRA",2015-07-01,365005161.93,7427995814.31,10840326095.1,-2.13e+08,577765.42,102720053.17,80445322.78,765512135.72,16752139.49,15083603488.26,0,0,353766044.45,40446949.41,2581284831.78,138363385.22,0,0,1215647103.32,0
"COOPAVEGRA",2015-08-01,469895018.85,7212336337.97,10910743359.1,-2.13e+08,458377.99,98050959.84,80445322.78,764185703.59,16046005.74,15038057166.28,0,0,346415984.84,41922854.53,2569502224.74,119716247.55,0,0,1211982526.01,0
"COOPAVEGRA",2015-09-01,488084642.57,6703428799.4,11437798697.14,-2.13e+08,429386.76,93447179.01,80445322.78,762859271.46,23972330.83,15035095577.17,0,0,363536774.17,46760459.37,2572052951.88,115471035.77,0,0,1209294100.97,0
"COOPAVEGRA",2015-10-01,446675859.43,6597535199.32,11416427676.8,-2.13e+08,523633.25,88774648.18,80445322.78,761532839.33,23830681.93,14850866604.08,0,0,329468534.59,49073928.85,2573953140.6,129486756.42,0,0,1206340821.6,0
"COOPAVEGRA",2015-11-01,477617328.14,6151203974.98,11805607334.36,-231386225.64,1226101.52,84244222.61,80445322.78,795270572.4,31826956,14805910553.81,0,0,348897330.05,53096214.45,2581152072.93,130535643.74,0,0,1203115054.99,0
"COOPAVEGRA",2015-12-01,911017645.32,5990029256.63,11911281632.87,-240654828.72,689440.16,0,80726365.08,793612909.69,35417021.37,15015805892.28,0,0,359791511.44,54457245.23,2579192512.52,133180113.59,0,0,1202942772.89,0
"COOPAVEGRA",2016-01-01,827876559.14,6409782579.42,12051923918.86,-241654828.72,819900.75,0,80726365.08,791955246.98,34479825.42,15455054808.09,0,0,353302863.06,57582502.97,2586640753.18,131402072.7,0,0,1305389617.88,278407870.8
"COOPAVEGRA",2016-02-01,524855719.73,6740554366.59,12042199902.09,-242654828.72,496674.36,0,80726365.08,791222584.26,34733441.85,15438709170.92,0,0,352566424.3,57586399.61,2590635662.34,125353778.85,0,0,1302487261.41,278407870.8
"COOPAVEGRA",2016-03-01,575709226.1,6786365801.68,11911715422.58,-243654828.72,774569.05,0,80726365.08,789549504.88,35330517.68,15431988979.52,0,0,415624107.51,57241076.45,2740481092.38,123902871.44,0,0,1311855235.9,0
"COOPAVEGRA",2016-04-01,703330927.63,6339617493.24,12111670381.36,-244654828.72,463812.09,0,80726365.08,787943011.59,38694496.6,15375121823.34,0,0,388682824.59,61053577.23,2740748806.23,67687788.39,0,0,1308752254.29,0
"COOPAVEGRA",2016-05-01,725257653.07,6813720723.04,12425837852.57,-245654828.72,13904534.1,0,80726365.08,786269932.21,47905431.91,16174929457.57,0,0,393183610.74,66115883.71,2744552393.52,63119805.4,0,0,1305864482.29,0
"COOPAVEGRA",2016-06-01,368222853.98,6938624650.68,12532039388.34,-246654828.72,469399.46,0,80726365.08,784596852.83,50650881.25,16020771788.81,0,0,379963904.38,64061608.18,2746573403.66,68773080.58,0,0,1303138239.19,0
"COOPAVEGRA",2016-07-01,456584376.78,6506570735.41,12610653672.4,-249776136.3,968722.49,0,80726365.08,783922118.77,50608459.28,15707041965.06,0,0,384404450.84,64399881.64,2749428484.82,86323048.22,0,0,1299568864.14,0
"COOPAVEGRA",2016-08-01,388487855.66,6536949098.41,12629794596.5,-252697546.64,933723.69,0,80726365.08,782245258.44,51482953.76,15676139675.7,0,0,387908779.55,67211371.66,2720084052.59,85658702.58,0,0,1297814540.38,0
"COOPAVEGRA",2016-09-01,364481321.32,6487643711.42,12592358700.25,-254367310.81,835923.5,0,80726365.08,780539317.83,49861467.44,15532944863.49,0,0,391981155.33,66198842.47,2702072501.67,110477352.5,0,0,1295858772.38,0
"COOPAVEGRA",2016-10-01,386528316.31,6426533946.5,12803442530.98,-257140387.24,1259713,0,80726365.08,783079923.27,45332394.1,15670066937.26,0,0,375821252.96,66979323.29,2708397178.12,118949547.26,0,0,1294716022.13,0
"COOPAVEGRA",2016-11-01,370719258.69,6351201029.64,12972211194.53,-259212290.51,1258057.84,0,80726365.08,785046972.54,45117552.63,15715063150.72,0,0,383450995.04,66148464.16,2716406463.83,116839306.25,0,0,1290204345.64,0
"COOPAVEGRA",2016-12-01,634979112.38,6379546973.46,13018587960.13,-261754831.36,8935201,0,80726365.08,783286119.42,45363224.82,16053240941.78,0,0,361826228.23,67666583.96,2717103496.56,111847072.32,0,0,1288793447.21,0
"COOPAVEGRA",2017-01-01,672758446.12,6437418558,13106813934.3,-264807045.36,619905.91,0,80726365.08,781593932.25,48907756.72,16201474111.28,0,0,361909986.61,68539984.31,2723197237.35,92613954.18,0,0,1383034557.36,259480361.73
"COOPAVEGRA",2017-02-01,475056956.26,6781968516.68,13161341086.91,-268085544.56,445414.44,0,80973937.46,779901745.13,75818046.29,16380965708.34,0,0,365826712.76,67449582.92,2727475053.95,93127166.4,0,0,1381142814.47,259480361.73
"COOPAVEGRA",2017-03-01,371784835.42,6938407268.57,13111551685.04,-270651060.82,289203.59,0,80973937.46,778209558.01,80013235.28,16413905940.26,0,0,447974642.36,68135581.58,2850532550.08,89140776.22,0,0,1379066474.65,0
"COOPAVEGRA",2017-04-01,430793989.38,7050776988.23,12993086518.55,-273693605.57,247253.33,0,80973937.46,776517370.89,82101620.69,16456536878.27,0,0,411774377.43,68040326.82,2857897138.82,92463591.62,0,0,1376845148.68,0
"COOPAVEGRA",2017-05-01,270789745.95,7001813943.99,13225838612.87,-275854486.62,330700.33,0,80973937.46,778241796.4,86373118.86,16451829525.16,0,0,409068284.02,69699934.79,2865735557.8,96003829.76,0,0,1373764797.05,0
"COOPAVEGRA",2017-06-01,460815916.45,6746776540.38,13248990245.98,-278149484.04,1597583.39,0,80973937.46,776544861.4,81846034.85,16395501734.42,0,0,406891066.08,69249288.56,2867757301.73,80918259.05,0,0,1369952218.29,0
"COOPAVEGRA",2017-07-01,371415882.01,6494859780.7,13501290173.4,-280716259.41,268899.3,0,80973937.46,774847926.4,85932110.08,16334541600.44,0,0,410513043.09,72521542.93,2869526701.15,15345022.91,0,0,1367414172.78,0
"COOPAVEGRA",2017-08-01,337673750.04,6702872934.46,13638237709.57,-283013925.25,3109391.93,0,89333937.46,773150991.4,108643607.87,16615633843.44,0,0,416365688.06,72817609.55,2863208474.37,52269822.95,0,0,1363951197.33,0
"COOPAVEGRA",2017-09-01,376914981.14,6469368709.57,13841858093.96,-284726863.33,638591.44,0,98184041.46,771454056.4,116147907.09,16633937145.96,0,0,419230192.64,75171665.13,2871587953.57,23326733.06,0,0,1360880572.17,0
"COOPAVEGRA",2017-10-01,391971998.78,6341582490.84,13941319280.72,-287203309.47,1106456.25,0,98184041.46,769757121.4,117848290.76,16613884125.88,0,0,391267014.05,77559869.64,2873887202.63,15820504.85,0,0,1367609489.83,0
"COOPAVEGRA",2017-11-01,320079091.91,6368781309.61,14048975633.08,-317701747.1,1108839,0,98184041.46,768060186.4,116665928.53,16659802757.83,0,0,373657364.25,78990978.23,2877732716.96,12785995.18,0,0,1363591710.85,0
"COOPAVEGRA",2017-12-01,621228763.28,6518747948.65,14258837909.04,-320612134.78,1014439.11,0,98122022.19,841602595.84,40532698.73,17253538045.49,0,0,344438565.72,108604894.8,2893179860.27,24037059.13,0,0,1362803257.57,0
"COOPAVEGRA",2018-01-01,436301637.61,6884849823.48,14364861077.95,-323567432.73,893416.45,0,98122022.19,841747716.3,38751751.6,17529188055.74,0,0,345323673.27,80425446.61,2903684836.48,10089672.52,0,0,1463225392.31,296226958.89
"COOPAVEGRA",2018-02-01,373227275.29,6777860523.84,14517866066.19,-326121873.35,770155.68,0,98122022.19,839382635.93,36565017.11,17551498624.54,0,0,438697031.97,81250225.4,3052456190.51,-11405105.56,0,0,1461637891.83,0
"COOPAVEGRA",2018-03-01,485742505.69,6434323641.44,14792190791.59,-328904955.61,576747.75,0,98122022.19,837017555.56,35127051.21,17600271406.51,0,0,388472913.48,82801386,3057541301.84,-10700137.44,0,0,1459721512.09,0
"COOPAVEGRA",2018-04-01,253686415.07,6498702871.04,15046474464.94,-331421547.59,351235.58,0,98122022.19,834652465.19,33476884.23,17649682305.44,0,0,383939525.52,85465365.16,3060320293.68,-8684323.53,0,0,1457934346.12,0
