"entidad","periodo","C110_Disponibilidades","C120_Inversiones","C130_Creditos","C139_Estimaciones","C140_CuentasxCobrar","C150_BienesVenta","C170_PropiedadesEquipo","C180_OtrosActivos","C210_OblPublico","C230_OblEntidades","C240_CuentasxPagar","C250_OtrosPasivos","C260_ObligSubord","C310_CapitalSocial","C330_AjusOtrosResultados","C320_AportNoCap","C340_Reservas","C350_ResultadosAcum"
"DESYFIN",2023-01-01,20608149319.11,39996825056.18,120403447352.84,-4197296243.57,577055086.51,1896732312.03,4150811553.33,3947784693.42,96632658321.33,69990846045.2,2997194359.01,0,7951424012.85,14123596150,-612206390.04,257446000,204467255.38,439253357.24
"DESYFIN",2023-02-01,18003186601.51,38705650314.22,121388291594.36,-4451185950.72,651946560.36,1843735987.44,4118884008.05,4287497630.38,96455944009.02,69563860146.82,816084545.02,0,8102043484.33,14123596150,-593265183.39,257446000,204467255.38,439253357.24
"DESYFIN",2023-03-01,20180089953.46,43658677757.77,119589477945.81,-4580271410.89,710241327.03,1742999012.01,4118703385.68,4719724949.89,95825220703.98,76096546901.52,1223796997.32,0,7483930998.46,14123596150,-400736832.82,257446000,204467255.38,367472082.97
"DESYFIN",2023-04-01,21559189321.22,48083855296.11,122683680296.01,-4844439240.91,442708881.75,1740820284,4086154185.12,4850315564.99,100533483379.99,78934347400.89,1696090427.69,0,7599656081.59,14123596150,-94540176.56,537014800,204467255.38,318864182.96
"DESYFIN",2023-05-01,20427577162.49,47985180723.45,123342340881.04,-5396653600.11,437361791.9,1723285710.66,4105045585.84,4991701474.13,102362999944.06,76538438460.61,1856696387.77,0,7601390708.37,14123596150,-41534165.04,539740000,204467255.38,292226535.87
"DESYFIN",2023-06-01,21705124244.87,42570344481.26,124747959735.07,-5672762584.06,460592369.81,816592963.97,4192258359.67,5188190955.04,99731081059.26,75263631402.21,2402264968.93,0,7499707127.59,14123596150,-34617815.06,539740000,204467255.38,219494450.15
"DESYFIN",2023-07-01,19672526964.7,44964865727.96,125418694424.63,-5920991196.29,526608049.64,888613493.94,4162042316.61,5418272035.19,99407597210.11,77890492723.42,1471343047.57,0,7545240524.94,14123596150,-37396787.35,539740000,204467255.38,169568739.05
"DESYFIN",2023-08-01,21472719634.46,48911273237.46,122710052079.48,-6908829832.93,378340334.45,876438359.14,4132369385.98,5778072610.65,107150701807.47,74453787748.83,1411406936.62,0,7496786536.27,14123596150,-84774064.51,539740000,204467255.38,147525316.38
"DESYFIN",2023-09-01,24809497603.03,42119460867.62,127804904918.69,-6905572390.27,373288367.53,933109994.2,4117074042.67,4913691221.43,109354727082.59,73170260215.68,1429221200.26,0,7187568300.65,14123596150,-81023241.22,0,204467255.38,147525316.38
"DESYFIN",2023-10-01,21950819358.66,47444838011.77,126766307446.17,-6886403513.31,488132388.93,1087406045.68,4090445413.14,4898282862.18,105570206016.89,78229174768.43,1788673403.07,0,7170503753.79,14123596150,-114268055.74,0,204467255.38,147525316.38
"DESYFIN",2023-11-01,21920480667.79,46333084932.73,126698543726.26,-6928730197.76,605477967.18,947111720.07,4060954381.94,5083066282.73,106182721123.04,76202668796.02,1996302817.2,0,7201910360.1,14123596150,-107143100.11,0,204467255.38,147525316.38
"DESYFIN",2023-12-01,21960001527.81,49442765658.11,124617093782.34,-6903784180.79,452046811.17,925757224.53,4030348972.28,4939132364.56,109591226886.95,71392230852.68,3022219680.29,0,8561186543.08,14123596150,-73537558.32,0,204467255.38,147525316.38
"DESYFIN",2024-01-01,21080402620.69,46185412606.56,124237496614.74,-7203281952.68,669760698.47,869751177.55,4001441168.64,4891745800.83,108337440575.81,70580713469.5,1455146805.76,0,8507150228.89,14123596150,-7396745.27,0,204467255.38,-729987278.26
"DESYFIN",2024-02-01,21583063210.16,54123063708.91,125429589013.3,-7492161598.47,574351713.31,714131838.7,3974094256.74,4929731762.26,112944412960.73,73396018616.01,2830015601.99,0,8435742153.67,14123596150,-34277258.57,892954000,204467255.38,-729987278.26
"DESYFIN",2024-03-01,26331116651.49,47945243970.59,122085866073.61,-7606665487.42,600907005.39,642789592.49,3948411145.4,4688304404.35,111485689702.41,72926646722.99,1769451735.12,0,6449519701.18,14123596150,-38634501.07,892954000,204467255.38,-729987278.26
"DESYFIN",2024-04-01,22227796094.15,45444444053.17,120961179748.6,-7644432348.63,483119030.62,680182042.32,4019091580.68,4680316158.59,116203199071.42,60457270074.49,1676227325.31,0,6508878267.71,14123596150,-24310294.65,1432694000,0,-525520022.88
"DESYFIN",2024-05-01,22825649264.96,40495509425.85,123854100440.71,-8854917255.47,522181841.58,742134203.2,3986808684.66,4661324740.35,113330446060.41,61361624586.97,1968482071.48,0,6824892392.81,14123596150,-15478281.68,1432694000,0,-525520022.88
"DESYFIN",2024-06-01,21126217838.87,43520656203.49,122295290916.68,-9161211593.3,504273151.43,1814703819.75,3953892813.17,3438000705.74,116922328796.61,59573303562.91,1747868003.72,0,6708289527.36,14123596150,-11147550.46,1432694000,0,-525520022.88
"DESYFIN",2024-07-01,20802427670.98,34269783123.08,122106141134.62,-9086169929.87,441543474.2,2283941195.02,3922282161.46,3430269097.02,112025231283.88,55542355986.28,1450681305.99,0,6721633885.42,14123596150,-69582159.7,1432694000,0,-525520022.88
"DESYFIN",2024-08-01,5044349030.77,35385546407.24,104416659841.53,-23179076099.88,570618192.32,1949016447.34,3730983353.48,2430846733.75,110497912870.61,38535298307.25,4505094869.44,0,6694039338.15,14123596150,-292388851.19,1432694000,0,-525520022.88
"DESYFIN",2024-09-01,8394994287.97,37885991199.26,98417881615.39,-23465670455.5,511676111.28,1761958408.07,3710466730.94,2527701889.77,111095826738.33,38454318095.25,3831108417.48,0,6756143922.03,14123596150,-110284904.83,1432694000,0,-525520022.88
"MONGE",2017-01-01,1452671919.15,0,1874534724.66,-43702532.8,14373687.55,0,0,0,464105872.1,0,12143672.34,0,0,2834102500,0,0,1509221,28675201.14
"MONGE",2017-02-01,380175942,0,3128386937.4,-99082260.15,12672781.88,0,0,0,570323735.58,0,52632621.42,0,0,2834102500,0,0,1509221,28675201.14
"MONGE",2017-03-01,567270619.64,0,4979492453.02,-200032215.61,17062859.64,0,0,1754621.25,842794919.14,0,74891446.68,0,0,2834102500,0,1663290000,1509221,28675201.14
"MONGE",2017-04-01,499874275.06,0,5491125676.57,-351873819.26,62821942.48,0,0,361601.31,894508291.42,0,173136640.41,0,0,2834102500,0,1942220000,1509221,28675201.14
"MONGE",2017-05-01,1325082509.52,0,6542608930.87,-578340562.3,24656340.98,0,0,773967.11,982191709.34,0,132594494.52,0,0,2834102500,0,3676840000,1509221,28675201.14
"MONGE",2017-06-01,542398189.97,0,8898016800.22,-541250943.37,38770708.3,0,0,6053237.53,1223340036.86,0,175431261.24,0,0,2834102500,0,4926840000,1509221,28675201.14
"MONGE",2017-07-01,1394411394.31,0,11198508935.14,-597595346.05,51059272.79,0,0,5204173.21,4143733503.57,0,275501393.47,0,0,2834102500,0,4926840000,1509221,28675201.14
"MONGE",2017-08-01,1074136315.1,0,12380052639.88,-776089196.96,54775056.95,0,944406.89,3698519.34,4566417944.62,0,318355791.5,0,0,2834102500,0,5276840000,1509221,28675201.14
"MONGE",2017-09-01,1229527534.29,0,13849410092.47,-980585151.21,148726082.27,0,936470.7,8043823.3,4938465338.38,1010625000.08,364932158.28,0,0,2834102500,0,5526840000,1509221,28675201.14
"MONGE",2017-10-01,1654169032.24,0,15212225867.7,-1163875899.64,70792508.86,0,936470.7,6027363.95,5281439467.47,2010625000.08,340233232.04,0,0,2834102500,0,5876840000,1509221,28675201.14
"MONGE",2017-11-01,5854994478.26,0,16727687478.69,-1208325230.87,161771889.41,0,920598.31,45406296.24,13046857843.8,0.08,375019314.42,552956.25,0,2834102500,0,5876840000,1509221,28675201.14
"MONGE",2017-12-01,5260223561.21,0,17744355965.65,-1223105796.43,165609770.39,0,912662.12,35453187.15,13219434549.63,0.08,504576463.89,552956.25,0,2834102500,0,5876840000,1509221,28675201.14
"MONGE",2018-01-01,5174811214.91,0,18821543811.25,-1403908201.64,91219234.5,0,1176739.53,32222352.73,14015419689.94,0,485196834.62,0,0,2834102500,0,5876840000,38552433,732496243.65
"MONGE",2018-02-01,4284623554.01,0,19824121392.36,-1516008759.53,116191837.33,0,1166642.14,32269541.85,14040139942.98,0,541347533.75,0,0,2834102500,0,5876840000,38552433,732496243.65
"MONGE",2018-03-01,3579784013.75,0,20752831917.76,-1677086135.6,223500958.79,0,1156395.68,25941242.97,14398336064.48,0,317710894.89,12340.23,0,2834102500,0,5876840000,38552433,732496243.65
"MONGE",2018-04-01,3416464157.51,0,21736745281.71,-1639206246.09,149446459.14,0,1148459.48,24186167.63,14963343335.45,0,365760149.73,293360.23,0,2834102500,0,5876840000,38552433,732496243.65
"MONGE",2018-05-01,2897625918.92,0,22712898904.14,-1648501308.73,133514250.86,0,1135977.32,40839773.04,15062243855.42,0,509239528,0,0,2834102500,0,5876840000,38552433,732496243.65
"MONGE",2018-06-01,3489389799.62,0,22905389242.29,-1640446913.32,302808076.21,0,1125805.4,99437499.15,15626085972.34,0,737531840.58,2801713.95,0,8710942500,0,0,38552433,732496243.65
"MONGE",2018-07-01,3975347552.28,3e+08,22620098846.91,-1656659755.64,144631808.18,0,1115558.95,97314444.04,15780161615.26,0,662257884.99,3248979.94,0,8710942500,0,0,38552433,732496243.65
"MONGE",2018-08-01,10089905414.53,5.5e+08,22221629173.73,-1643900568.63,369976097,0,1105312.51,122574453.35,21613340135.45,0,850381729.19,5632949.17,0,8710942500,0,0,38552433,732496243.65
"MONGE",2018-09-01,7850495268.27,3854867736.67,22310590929.9,-1714668343.76,505662466.34,0,1095140.59,204725947.96,22839948857.89,0,909145613.17,19464056.15,0,8710942500,0,0,38552433,732496243.65
"MONGE",2018-10-01,8660234691.5,3871009290,22594601858.26,-1687693377.71,163648787.13,0,1084894.15,202711606.45,23452287985.39,0,880626355.18,43610066.19,0,8710942500,0,0,38552433,732496243.65
"MONGE",2018-11-01,5036535388.5,0,22295441246.49,-1776267023.84,164808040.55,0,1074722.22,203775201.16,15240635898.46,0,1026273407.19,22102399.14,0,8710942500,0,0,38552433,732496243.65
"MONGE",2018-12-01,5178919189.71,0,24901514062.58,-1736100508,116788827.92,0,1064475.78,39706485,17292172139.78,0,971534924.52,59736947.86,0,8710942500,0,0,38552433,732496243.65
"MONGE",2019-01-01,6432979506.49,0,24460392556.88,-1722827990.17,172114891.24,0,1054229.34,44911314.17,17431417517.1,0,1193014198.19,72158377.94,0,8710942500,0,0,160180325.61,3043426203.22
"MONGE",2019-02-01,6314488066.11,0,25249614429.37,-1679801248.02,195667889.07,0,1044206.47,39319108.03,17464502362.61,0,1427389673.34,63497995.06,0,8710942500,0,0,160180325.61,3043426203.22
"MONGE",2019-03-01,9956233662.23,1.04e+10,25641332319.39,-1869015091.99,419201607.82,0,1033960.02,111432879.97,32103165353.06,0,973905872.79,57247520.27,0,8710942500,0,0,160180325.61,3043426203.22
"MONGE",2019-04-01,10237219820.24,3713230111.11,35307329897.41,-2163053695.86,622762706.76,0,6013059.08,118376833.42,34684027642.32,0,1112658938.96,59182998.95,0,8710942500,0,0,160180325.61,3043426203.22
"MONGE",2019-05-01,13289715271.15,7065014328.86,36418344974.94,-2249131331.72,622847580.06,0,5960426.39,209013932.71,41323969065.16,0,1818313913.17,95599050.64,0,8710942500,0,0,160180325.61,3043426203.22
"MONGE",2019-06-01,10660360649.76,9067681111.72,37112221929.33,-2296414934.05,1183667266.46,0,5909235.53,513207603.34,41842456291.25,0,1509479773.47,233287756.92,0,8710942500,0,0,160180325.61,3043426203.22
"MONGE",2019-07-01,13173813102.04,7789273566.53,38282909900.41,-2427446475.13,258403727.57,0,5856602.83,505494757.55,42451863352,0,1901231547.28,72479902.16,0,8710942500,0,0,160180325.61,3043426203.22
"MONGE",2019-08-01,12856809026.16,5815114900.55,40811775700.5,-2624051567.61,695606345.36,0,5803970.15,554436755.03,42257416187.41,0,2513887581.14,43779606.21,0,8710942500,0,0,160180325.61,3043426203.22
"MONGE",2019-09-01,10431524871.02,4137510451.94,44382498165.92,-3774659180.97,379023041.95,0,4198839.97,989653655.96,42455854213.58,0,2032602453.8,94307787.02,0,8710942500,0,0,160180325.61,3043426203.22
"MONGE",2019-10-01,12003293197.82,5165420560.89,42499639969.66,-3625132205.22,298506960.32,0,4159986.5,1103292880.85,42938919172.84,0,2229700430.48,42075659.12,0,8710942500,0,0,160180325.61,3043426203.22
"MONGE",2019-11-01,13642602291.12,4741459686.39,41585653603.69,-3603690043.91,1174984078.2,0,4122130.35,1088404113.9,43256711689.78,0,2749158117.51,55401261.15,0,8710942500,0,0,160180325.61,3043426203.22
"MONGE",2019-12-01,13503127963.17,5522558822.82,41118347273.54,-3199029402.89,491859539.84,0,4083276.87,401865215.46,42696601575.57,0,1920272873.29,64323583.14,0,8710942500,0,0,160180325.61,3043426203.22
"MONGE",2020-01-01,14050724122.72,5527269752.25,41338595805.03,-3107373893.17,311159960.61,0,422159753.92,435661064.01,43257520295.5,419198814.96,1723455761.28,42793110.18,0,8710942500,0,0,382485077.15,7267216482.55
"MONGE",2020-02-01,14673767785.43,5520338099.4,39895716012.73,-3140984528.38,1277043938.38,0,308508704.67,464623627.62,43036055143.15,306224508.32,1812604250.88,40187830.61,0,8710942500,0,0,382485077.15,7267216482.55
"MONGE",2020-03-01,12360560311.26,23575458699.79,48118241821.87,-3477493610.4,562047547.94,0,312974683.2,600356083.27,67224505475.8,311703561.52,1075535573.93,5420200.64,0,8710942500,0,0,382485077.15,7267216482.55
"MONGE",2020-04-01,16184136111.83,21727038158.53,46628447937.47,-3426301056.13,919042747.69,0,301711184.72,609017308.63,67500476290.62,300745042.92,1226017165.62,33441649.18,0,8710942500,0,0,382485077.15,7267216482.55
"MONGE",2020-05-01,15242684942.86,20806390201.09,46094909314.17,-3095076514.56,1070552453.39,0,298096399.45,610103821.66,64556834215.6,301067031.99,1384200312.37,51733321.49,0,8710942500,0,0,382485077.15,7267216482.55
"MONGE",2020-06-01,16049046332.18,20855208411.86,45139061381.03,-2676273727.55,1530868010.41,0,294652264.4,591725049.1,64267455062.13,301886995.62,1709380168.07,49450670.61,0,8710942500,0,0,382485077.15,7267216482.55
"MONGE",2020-07-01,16407876354.91,20868823549.29,44558042380.03,-2777849469.29,1905814111.33,0,291770412.52,761503094.11,65137965581.1,301748414.85,1242246034.37,62069721.47,0,8710942500,0,0,382485077.15,7267216482.55
"MONGE",2020-08-01,17463316719.16,22307689002,42690152316.11,-4421608945.72,2216106150.53,0,288893934.69,838939820.75,65949267586.23,304003723.14,1431970085.71,85497397.21,0,8710942500,0,0,382485077.15,7267216482.55
"MONGE",2020-09-01,15841970622.14,14151317461.89,41059633512.65,-4371388863.15,3038405144.14,0,285440479.84,1454781272.1,56099833548.94,305654174.79,1248813450.15,21011932.01,0,8710942500,0,0,382485077.15,7267216482.55
"MONGE",2020-10-01,18020565469.72,14205930068.12,43464144408.55,-4209286970.66,1172332357.8,0,281985719.7,1386166329.56,58010691106.17,305988486.77,1849862045.32,39456109.88,0,8710942500,0,0,382485077.15,7267216482.55
"MONGE",2020-11-01,15432265833.74,14191252177.87,45398562400.9,-4292963078.31,2484550119.17,0,308381380.17,1296300891.48,57925851499.8,330290089.64,2244623396.72,30720174.45,0,8710942500,0,0,382485077.15,7267216482.55
"MONGE",2020-12-01,16527970486.95,14277184600.52,45449751017.63,-3643505741.92,432047736.41,0,304908610.97,616389055.62,56753390567.37,331515316.71,1057936388.06,9294188.33,0,8710942500,0,0,382485077.15,7267216482.55
"MONGE",2021-01-01,16931797860.48,11985130073.5,46995892256.9,-3981727765.35,1315512812.51,0,302800099.58,1175993699.63,57247819107.47,327494289.69,1582455447.65,19644045.46,0,8710942500,0,0,537258626.55,10207913921.08
"MONGE",2021-02-01,16844943651.25,11239705401,51975873828.87,-3814202285.98,837679091.79,0,302053027.49,669965456.88,60416197281.69,323809811.3,1463285812.18,64264059.29,0,8710942500,0,0,537258626.55,10207913921.08
"MONGE",2021-03-01,16243936483.33,8094163717.92,54314655375.81,-3402169072.09,2248458042.24,0,327370547.05,687096868.48,60589451521.53,352220418.01,1105468000.05,8770687.06,0,8710942500,0,0,537258626.55,10207913921.08
"MONGE",2021-04-01,18533903970.92,9247120729.41,56227412211.8,-4190831550.89,2873723633.01,0,300156071.75,751910266.66,66558154312.2,326256910.94,1143748576.37,3870648.57,0,8710942500,0,0,537258626.55,10207913921.08
"MONGE",2021-05-01,15654284602.82,9533879858.59,56846368477.26,-4228244196.77,2882367883.58,0,295451634.95,725730682.03,64849452538.69,323065140.68,775911063.8,12902026.87,0,8710942500,0,0,537258626.55,10207913921.08
"MONGE",2021-06-01,14748516539.53,9311369162.46,59059785852.92,-4280201720.96,2995719092.37,0,290750265.21,1693475389.21,66859390265.11,320292351.16,878846299.19,8601606.1,0,15978158983,0,0,537258626.55,2940697438.53
"MONGE",2021-07-01,12666178143.44,9337718536.27,62317019017.17,-4109235020.21,3181983977.46,0,286447906.8,1408186860.4,67669313618.34,317159030.78,952469868.67,5452283.71,0,15978158983,0,0,537258626.55,2940697438.53
"MONGE",2021-08-01,14624443015.31,7371898183.45,66259557727.26,-3574232858.5,2814684400.3,0,281740037.93,1075618063.62,70310423422.35,315205435.11,1161752403.99,47649854.93,0,15978158983,0,0,537258626.55,2940697438.53
"MONGE",2021-09-01,12393499367.94,7391476022.13,68200760455.34,-3758250757.24,3157064855.59,0,277035346.74,1417688339.13,70634637174.7,314003485.1,1177418726.64,3297868.7,0,15978158983,0,0,537258626.55,2940697438.53
"MONGE",2021-10-01,13286549987.1,7512677025.48,69420534893.92,-3669348648.32,2784918459.33,0,272187457.2,1478090777.75,72270831262.85,315267858.8,1257174365.91,7760,0,15978158983,0,0,537258626.55,2940697438.53
"MONGE",2021-11-01,10884833399.67,7448260899.53,73121688579.88,-3578317412.54,2981889734.56,0,267735806.07,1434789430.13,73077388285.86,308602558.6,1446392311.62,116768835.14,0,15978158983,0,0,537258626.55,2940697438.53
"MONGE",2021-12-01,10753226849.7,5526913233.19,74269070457.26,-3306682066.96,3215495036.7,0,263027089.89,2220883908.67,73555381929.57,309858519.06,539680514.01,36659403.8,0,15978158983,0,0,537258626.55,2940697438.53
"MONGE",2022-01-01,12144193487.18,4684810743.9,76442718501.96,-3454140591.22,3311128488.76,0,259042542,1289972046.04,75154214260.61,306260093.78,686711675.04,7195.48,0,15978158983,0,0,654804684.59,5174072541.38
"MONGE",2022-02-01,16620388421.05,2736110087.77,75574535816.82,-3913327647.72,2490133422.02,0,266597367.43,1515471235.01,76493740907.95,314762633.56,588960595.12,0,0,15978158983,0,0,654804684.59,5174072541.38
"MONGE",2022-03-01,16718158498.03,680550957.44,77727487383.2,-4193879642.29,3216941923.39,0,262417544.44,1618536399.23,77575284262.95,317083070.11,517776850.51,0,0,15978158983,0,0,654804684.59,5174072541.38
"MONGE",2022-04-01,21302435320.9,2681606215.76,77869972263.67,-4415268279.29,2222340214.65,0,259012725.45,1600100706.07,83584962997.99,319179659.82,733263613.02,0,0,15978158983,0,0,654804684.59,5174072541.38
"MONGE",2022-05-01,17554049043.18,2760040663.94,83074763441.47,-3142717861.26,3135568678.77,0,255289624.78,1818015003.61,85354066193.17,319729625.81,559751498.09,37725,0,15978158983,0,0,654804684.59,5174072541.38
"MONGE",2022-06-01,14619480238.79,2769433618.5,87697319197.4,-4672057030.02,1202510193.46,0,360458977.32,1674464157.31,84837858301.93,383827708.05,568617052.2,168008.66,0,15978158983,0,0,654804684.59,5192374159.65
"MONGE",2022-07-01,13388859365.75,2700499052.42,88842472430.36,-4891913219.18,1261162235.99,0,355886924.66,2539363615.6,85480736497.38,374749555.41,617487788.71,9235,0,15978158983,0,0,654804684.59,5192374159.65
"MONGE",2022-08-01,14076541589.41,655458321.54,91277122223.44,-4262611956.46,447754645.32,0,382648183.66,2008937121.6,85022119409.42,385447077.29,736833944.44,211911.61,0,15978158983,0,0,654804684.59,5192374159.65
"MONGE",2022-09-01,14300737269.21,635716631.52,91000224944.25,-4741586145.96,623058993.67,0,376724158.85,3498267197.95,85961182423.93,367960009.72,1045428837.11,479413.17,0,15978158983,0,0,654804684.59,5192374159.65
"MONGE",2022-10-01,14801204573.24,1871393668.61,95497446028.68,-4642821846.1,52692515.35,0,369957436.95,2285798413.71,87960693762.06,1534052311.65,1845480459.98,126327.68,0,15978158983,0,0,654804684.59,5192374159.65
"MONGE",2022-11-01,15036014745.22,1816006897.6,96835754581.58,-5239212556.36,211175674.17,0,363879637.78,2436611691.8,89527637190.58,1532731652.19,1858864765.22,156873584.93,0,15978158983,0,0,654804684.59,5192374159.65
"MONGE",2022-12-01,15408124441.71,4223451134.03,97077389443.13,-4636705623.66,2438905344.55,0,348859115.59,1788397828.38,92194598614.05,1418355816.28,3931722669.63,168728.68,0,15978158983,0,0,654804684.59,5192374159.65
"MONGE",2023-01-01,16702118047,3916213076.42,96518205291.78,-4860050022.68,1535380129.08,0,342691383.15,2030710505.08,92805495323.87,1288854491.42,3284740985.5,114657.13,0,15978158983,0,0,750551867.17,7011570628.58
"MONGE",2023-02-01,16362467439.16,3972179511.41,97242283246.01,-5265727515.53,1872976362.02,0,335766681.17,1933855046.86,92670428518.23,1788140873.34,3468642243.49,658687.83,0,15978158983,0,0,750551867.17,7011570628.58
"MONGE",2023-03-01,17705631415.38,4613924139.57,98745672457.64,-5027895229.84,1831950337.35,0,328324757.71,1725081410.78,93778277236.12,2050989478.26,4434719047.68,47592067.83,0,15978158983,0,0,750551867.17,7011570628.58
"MONGE",2023-04-01,18433238279.85,4658523791.24,98985222245.85,-5099837957.91,3312079131.85,0,325143217.6,1755791813.52,95175804870.1,2928580747.25,4540209704.94,0,0,15978158983,0,0,750551867.17,7011570628.58
"MONGE",2023-05-01,17262580148.35,6821915765.51,100241256381.76,-5788435059.37,2389818367.72,0,318602436.79,1657293593.35,96316585995.04,3751877826.15,3940214901.05,0,0,15978158983,0,0,750551867.17,7011570628.58
"MONGE",2023-06-01,20907666366.91,9373477198.9,101243910641.45,-5261781832.91,3362868030.42,0,311046609.82,1978425090.73,107385433929.84,3523380405.55,1585893156.42,0,0,15978158983,0,0,750551867.17,7011570628.58
"MONGE",2023-07-01,18532509426.01,9296789898.21,102824667040.23,-4985533270.35,3236729795.9,0,303798198.47,1780863847.11,105799525213.83,3350674438.68,2005106260.01,0,0,15978158983,0,0,750551867.17,7011570628.58
"MONGE",2023-08-01,22223975874.91,9778207737.23,105420420359.04,-5164592268.06,1897574066.67,0,295022576.11,1883621288.73,113850645315.89,1404110326.6,1510331676.97,0,0,15978158983,0,0,750551867.17,7011570628.58
"MONGE",2023-09-01,22189835437.63,8793042291.22,106691592730.91,-5317556879.57,3157425091.1,0,288886479.93,2127625576.54,116180762265.29,1267380647.64,1048669280.23,0,0,15978158983,0,0,750551867.17,7011570628.58
"MONGE",2023-10-01,20450493719.76,7997255406.11,108993917013.88,-5193570190.59,3277905311.87,0,258750318.45,3027922268.95,117033682674.34,1038347933.35,1124352737.39,0,0,15978158983,0,0,750551867.17,7011570628.58
"MONGE",2023-11-01,19512658922.71,4898104972.29,111963610619.56,-5178077140.46,2594898248.64,0,249477513.83,4208739174.77,114065280808.77,3158428633.37,1264536395.15,0,0,15978158983,0,0,750551867.17,7011570628.58
"MONGE",2023-12-01,26440066172.05,4848560185.33,111656586919.65,-5296063580.62,1321238136.78,0,243716745.37,1677755381.97,116889887462.13,2915365192.89,1124079574.65,0,0,15978158983,0,0,750551867.17,7011570628.58
"MONGE",2024-01-01,33859016423.33,4798969361.69,112970466082.25,-4983833160.62,3163854191.78,0,237890234.43,1745130916.06,127423799284.96,2680281652.51,1199336011.62,0,0,15978158983,0,0,826467358.81,8453964969.67
"MONGE",2024-02-01,36483322787.6,2639092920.74,118007518752.53,-5427354896.83,595394419.17,0,232029131.44,2280622981.84,129562727826.76,2472133436.31,1218431545.54,30195.56,0,15978158983,0,2070920000,826467358.81,8453964969.67
"MONGE",2024-03-01,33757806152.74,2597399594.85,121549020130.49,-5488819985.53,514552175.79,0,167656357.33,1794002653.48,129595841261.47,2166321839.44,1812763556.95,0,0,15978158983,0,2070920000,826467358.81,8453964969.67
"MONGE",2024-04-01,32956989989.56,2610778032.95,121726448931.6,-8075411415.6,244035387.93,0,163047379.54,1776154961.64,127871675762.49,1971322839.26,737769258.27,0,0,15978158983,0,4091640000,826467358.81,8453964969.67
"MONGE",2024-05-01,34219190927.68,2726113027.57,121492465245.95,-8796711338.82,557916476.34,0,158089333.86,1969642492.23,129034921789.32,1817961990.87,1361757195.91,0,0,15978158983,0,4091640000,826467358.81,8453964969.67
"MONGE",2024-06-01,31206765569.87,2743737425.78,124757712018.84,-8499442605.67,1347571427.31,0,159698530.93,2134567216.39,127539762894.77,1611323943.76,2391928019.26,1100122.8,0,15978158983,0,4091640000,826467358.81,8453964969.67
"MONGE",2024-07-01,35249480199.28,1615370346.75,125782073638.5,-8675091512.59,309193454.21,0,154688600.45,2133164978.44,129195768533.89,1395890273.1,3827131833.33,10188.15,0,15978158983,0,4091640000,826467358.81,8453964969.67
"MONGE",2024-08-01,26245789704.59,1569613644.95,127544311827.56,-8989565100.01,257265754.87,0,149744883.5,1879192218.37,122703317683.75,1177265145.3,2709519536.49,6635812,0,15978158983,0,4091640000,826467358.81,8453964969.67
"MONGE",2024-09-01,22674164454.79,1575255113,127537799180.61,-9153259927.94,200811235.19,0,144837325.56,2122410504.67,119241183134.23,973065107.91,2589532721.46,6635812,0,15978158983,0,4091640000,826467358.81,8453964969.67
"MONGE",2024-10-01,22094237167.12,8928884110.27,128660027313.63,-7853045035.78,1376843586.9,0,138328805.22,2115295572.03,116754154526.82,11838359578.85,2784758116.94,13271624,0,15978158983,0,4091640000,826467358.81,8453964969.67
"MONGE",2024-11-01,20992972342.13,7684272969.72,130012268942.72,-7797912401.85,242863277.69,0,134314092.69,2047663941.62,114374024965.3,11629377162.5,2831288948.22,0,0,20069798983,0,0,826467358.81,8453964969.67
"MONGE",2024-12-01,39305024799.96,4628091977.05,127871668590.32,-7149846013.98,384128188.78,0,466955314.67,1435028815.71,111873964601.86,27020013121.04,2319956301.38,91548824.29,0,20069798983,0,0,826467358.81,8453964969.67
"MONGE",2025-01-01,34271842536.43,4610920890.28,127906371395.41,-8212400951.87,332216275.18,0,452917769.01,1442980666.54,106622056217.06,27076752886.61,2184581799.12,16826200.16,0,20069798983,0,0,998226535.13,11717389319.79
"MONGE",2025-02-01,35595713570.52,3564793051.28,126910585538.28,-8745427405.12,1034285510.88,0,439850742.15,1450325744.32,106370509123.2,27004593384.4,2395213968.68,0,0,20069798983,0,0,998226535.13,11717389319.79
"MONGE",2025-03-01,31272744647.14,4141230287.16,125535567269.32,-8636047778.21,2824148947.08,0,425780496.67,1444586215.71,104007731583.83,26533905657.34,1626987492.54,7258458.02,0,20069798983,0,0,998226535.13,11717389319.79
"MONGE",2025-04-01,44951076008.17,4072458890.88,125622258152.09,-8927104137.12,988817129.01,0,411621132.06,1528662909.58,115119773465.18,26629952402.3,2195700667.35,8668124.86,0,20069798983,0,0,998226535.13,11717389319.79
"MONGE",2025-05-01,32154628979.24,18651087803.68,125162778514.2,-8972992585.61,690830234.65,0,397395816.14,1517513682.02,115280627552.78,26682775823.43,1942037782.76,11174772.62,0,20069798983,0,5.98e+08,998226535.13,11717389319.79
"MONGE",2025-06-01,31797011385.77,18696659882.79,124970217803.19,-9505642664.63,852640103.84,0,383228873.95,1970991016.47,114303385235.17,26705731259.69,2679848449,76886232.6,0,20069798983,0,5.98e+08,998226535.13,11717389319.79
