"entidad","periodo","C110_Disponibilidades","C120_Inversiones","C130_Creditos","C139_Estimaciones","C140_CuentasxCobrar","C150_BienesVenta","C160_PartEmpresas","C170_PropiedadesEquipo","C180_OtrosActivos","C210_OblPublico","C220_OblBCCR","C230_OblEntidades","C240_CuentasxPagar","C250_OtrosPasivos","C260_ObligSubord","C310_CapitalSocial","C330_AjusOtrosResultados","C320_AportNoCap","C340_Reservas","C350_ResultadosAcum"
"BCT",2015-07-01,35108370119.07,46384339717.45,160866730442,-3599688190.58,158255580.42,12689880.76,0,658344368.13,1737810814.35,167410975587.6,0,38985737375.55,1428597232.92,5927564683.59,0,2.05e+10,59732606.84,0,2138225195.39,7363634663.34
"BCT",2015-08-01,38605683697.46,30435861344.38,172606556260.77,-3602412792.87,403264068.08,11896763.4,0,655810286.93,1767436418.82,167985971530.21,0,39326379117.71,1669041977.92,4164338226.96,0,2.05e+10,62726515.18,0,2138225195.39,7363634663.34
"BCT",2015-09-01,33084743853.86,39009209733.29,176934153766.49,-3600523149.34,196729788.64,11103646.04,0,639756301.67,1997282917.61,173578189320.48,0,39720789619.79,1966023087.51,5076211301.57,0,2.05e+10,58696655.98,0,2138225195.39,7363634663.34
"BCT",2015-10-01,33253675518.45,29721304226.05,180422569496.78,-3597842492.25,261348965.78,10310528.68,0,622061325.35,1977163563.14,168756404213.41,0,39773372264.93,1944434947.51,4057684161.65,0,2.05e+10,68967458.88,0,2138225195.39,7363634663.34
"BCT",2015-11-01,31633539855.38,28905661442.84,184480656200.34,-3579443685.45,199265741.5,9517411.32,0,703723485.44,1957194855.03,170114927468.62,0,40161059569.92,1709733184.2,4125131938.69,0,2.05e+10,47691142.06,0,2138225195.39,7363634663.34
"BCT",2015-12-01,41186086324.32,31570783563.72,186391146646.04,-3637476540.66,355283083.86,107392396.73,0,742187234.3,2255048681.49,179213459997.31,0,46602877079.13,1971889535.8,2480538844.44,0,2.05e+10,63092727.04,0,2365646184.19,7136213674.54
"BCT",2016-01-01,41442765094.68,26057121387.24,189371579172.15,-3687092648.11,385278929.42,102488108.42,0,728014859.15,2570738234.9,171113379544.13,0,51092176731.61,2210566817.83,3632950521.39,0,2.05e+10,69835970.03,0,2365646184.19,9410411859.87
"BCT",2016-02-01,42454628236.5,34113063474.78,183450751914.67,-3725027487.08,131754070,137211099.71,0,724567807.15,2663454924.1,174699770190.06,0,47364920149.52,2387518457.53,6373503892.9,0,2.05e+10,60615025.52,0,2365646184.19,9387197301.43
"BCT",2016-03-01,38010741529.17,44393952730.88,184149436881.47,-3774588753.96,958176939.55,130655674.75,0,711339907.78,2270683945.81,184405003629.91,0,43987741818.18,3223994891.7,3998661540.46,0,2.05e+10,59519357.1,2e+09,2607696567.19,9145146918.43
"BCT",2016-04-01,49441524663,27894218216.95,180735061351.83,-3835008665.75,330204708.59,124100249.79,0,728097389.83,2045579493.34,178684588823.96,0,40243086528.02,2529256324.6,4429652198.63,0,2.05e+10,47900140.26,2e+09,2607696567.19,9145146918.43
"BCT",2016-05-01,40157477320.16,27902747984.14,181930168861.16,-3735952020.13,276596542.89,117544824.83,0,730975416.77,2000254860.9,171209315593.83,0,40501817779.42,2582979120.6,3122063593.98,0,2.05e+10,27544056.8,2e+09,2607696567.19,9145146918.43
"BCT",2016-06-01,51182924730.96,25631744238.84,184588297512.21,-3836722040.06,554852341.41,110989399.87,0,718500150.12,2176319976.6,170153263003.22,0,49291852844.72,5097601663.13,4036319571.02,0,2.05e+10,24286927.91,2e+09,2818442652.63,8934400832.99
"BCT",2016-07-01,38322001141.47,26492837961.49,189414537500.91,-3964125283.12,603288491.2,104433974.92,0,723340179.78,2229405631.33,167815513106.03,0,45996237440.72,2293757370.97,5112135370.49,0,2.25e+10,14592312.84,0,2818442652.63,8934400832.99
"BCT",2016-08-01,53048214712.19,27592269799.19,184936705473.41,-4126510467.05,333726049.76,97878549.96,0,845735894.51,1954117313.58,179656778181.04,0,44650287054.84,3181585794.9,4325337450.9,0,2.25e+10,-6256354.46,0,2818442652.63,8934400832.99
"BCT",2016-09-01,41324599437.75,34491348225.74,191588789596.81,-4226607342.38,794292671.84,91323125,0,842163388.39,2149211881.97,180794903769.44,0,44549713079.13,3551674491.14,5191175303.58,0,2.25e+10,-29291343.42,0,2818442652.63,8934400832.99
"BCT",2016-10-01,37403207705.49,31668880868.13,201279352252.78,-4343806265.31,1114878341.98,101703015.51,0,947168289.57,1978121043.65,185115569677.66,0,45757450609.68,3170924362.51,3029479738.64,0,2.25e+10,-51108536.12,0,2818442652.63,8934400832.99
"BCT",2016-11-01,56123351544.54,24981534594.32,208704461226.57,-4359120263.74,533045001.52,94832680.86,0,931844307.17,2018865151.54,195401671185.99,0,48614035337.73,4089455175.17,7638567527.73,0,2.25e+10,-59635299.35,0,2818442652.63,8934400832.99
"BCT",2016-12-01,37283590536.71,32454471848.44,202435490261.29,-4424878035.29,623038457.31,87962346.21,0,909099020.54,2116051241.3,193436240016.3,0,37846759237.31,4167527132.1,2253292251.3,0,2.25e+10,-62782340.39,0,3009278960.15,8743564525.47
"BCT",2017-01-01,37240415086.01,36693962911.72,200798251258.51,-4468742616.84,7914740159.25,81092011.56,0,922168589.74,2285132824.5,198536868954.66,0,34665801877.32,11280516123.84,2867454633.85,0,2.25e+10,-65116073.57,0,3009278960.15,12759388455.03
"BCT",2017-02-01,50423328371.97,28910807446.56,208385074154.57,-4558940402.99,604448622.33,74221676.91,0,937003056.16,2158519913.02,204351249584.8,0,40733904801.46,4051515619.04,3214144995.02,0,2.25e+10,-65175743.9,0,3009278960.15,12766379768.56
"BCT",2017-03-01,39769362902.36,39105722867.74,204365623943.24,-4559585448.69,6026374014.52,67351342.25,0,937626506.44,1724829827.5,201875236904.5,0,37783680422.39,8515615516.55,4301565707.33,0,2.25e+10,-68806347.38,0,3009278960.15,12766379768.56
"BCT",2017-04-01,55921240088.88,32999816937.14,201389154508.33,-4632210520.31,3830105208.77,60481007.6,0,933178794.6,1813838898.97,208766260560.88,0,35521217121.56,6452884796.86,6188724586.64,0,2.25e+10,-70230609.73,0,3009278960.15,12766379768.56
"BCT",2017-05-01,53712461451.18,45007851671.46,200953963500.82,-4669194941.2,315222169.79,53610672.95,0,968951485.07,2067722317.65,221523307391.44,0,34823709377.78,2560326006.73,3354263928.11,0,2.25e+10,-77153126.32,0,3009278960.15,12766379768.56
"BCT",2017-06-01,41652128401.65,50335326714.25,200551376512.66,-4239294664.81,326543193.72,46740338.3,0,1026445999.9,2538331224.46,209375475527.53,0,38938080617.32,2921480262.09,4033003784.62,0,2.25e+10,-73698712.75,0,3309968177.9,12465690550.81
"BCT",2017-07-01,56772615215.81,39763777583.49,196572926687.1,-4278023266.89,609336679.3,104757170.03,0,1145588711.18,2437606541.85,211938344748.1,0,37654890886.14,2746359340.64,3377568288.37,0,2.25e+10,-74432428.28,0,3309968177.9,12465690550.81
"BCT",2017-08-01,61665190397.49,41778839591.44,200836409982.9,-4341161060.67,504033965.74,95065654.24,0,1211493382.81,2600014916.52,220210037886.81,0,38791562905.12,2950982601.78,4573324492.34,0,2.25e+10,-81911513,0,3309968177.9,12465690550.81
"BCT",2017-09-01,41222462096.04,55992506309.52,201149312272.37,-4428013916.07,509107906.59,85374138.44,0,1198984360.85,2528969165.22,211959291383.27,0,38407358294.14,5845315211.86,4201091796.84,0,2.25e+10,-97633644.05,0,3309968177.9,12465690550.81
"BCT",2017-10-01,41947904799.18,59694580737.82,202559581290.93,-4572294225.44,454436547.96,75682622.64,0,1180484166.19,2656041851.02,221055245525.6,0,37530765407.69,5257296642.52,2202752803.23,0,2.25e+10,-97052027.99,0,3309968177.9,12465690550.81
"BCT",2017-11-01,47304013602.27,47702046861.36,201670028366.59,-4624333928.15,2091367987.78,65991106.84,0,1229753987.57,3223908678.5,217029985832.99,0,33756877885.6,5825407570.12,4134766683.8,0,2.25e+10,-99932630.96,0,3309968177.9,12465690550.81
"BCT",2017-12-01,46225304289.21,42805593347.21,206751334017.45,-4730027481.59,322885340.38,56299591.04,0,1214414904.13,3484520768.48,217562637932.63,0,31502986697.97,6051510607.76,2894452870.13,0,2.25e+10,-97948464.49,0,3476384348.67,12299274380.04
"BCT",2018-01-01,47342286613.83,45457224383.25,206259204677.81,-4781363857.26,247474792.61,50719246.19,0,1192977362.35,3101846795.25,217466813645.69,0,31318323376.61,7087196665.74,4435450659.68,0,2.25e+10,-91106650.02,0,3476384348.67,16970328265.23
"BCT",2018-02-01,61729562995.52,43025984162.09,206996437795.46,-4980953830.97,178436882.37,45138901.35,0,1195913551.75,3333714581.25,229191760416.85,0,29378196961.53,9157687625.82,5095832598.78,0,2.25e+10,-84116649.03,0,3476384348.67,16970328265.23
"BCT",2018-03-01,42731083067.04,45911902340.46,206670904566.48,-4952017868.38,189684212.5,42317720.2,0,1177315266.25,2800871025.21,219983761423.56,0,27783624085.18,5559546866.55,2441867773.64,0,2.25e+10,-94595172.14,0,3476384348.67,16970328265.23
"BCT",2018-04-01,50370442090.05,45181591085.75,206310891512.5,-4983929867.46,418350160.33,39496539.05,0,1184681825.13,2657208747.05,217927591761.26,0,32428066171.43,5426518193.25,6265615823.65,0,2.25e+10,-112553732.94,0,3476384348.67,16970328265.23
"BCT",2018-05-01,54495270459.41,49501056275.66,209591206476.68,-5042188463.9,182820685.93,36675357.9,0,1304827654.51,2397544414.48,228662958209.45,0,35870408766.56,3754999644.23,4614455179.94,0,2.25e+10,-97857292.54,0,3476384348.67,16970328265.23
"BCT",2018-06-01,52877452996.15,44914162633.65,212400206657.86,-5017551599.68,155782286.47,33854176.76,0,1279552146.02,3250736733.71,227996123272.9,0,29597634912.46,5292771746.57,6321041475.03,0,2.29e+10,-92296324.09,0,3693741949.09,17019947367.83
"BCT",2018-07-01,46396745838.37,48083710995.6,211648750767.75,-4982002415.49,169671962.04,31032995.61,0,1258550645.13,3180119660.14,222724733102.43,0,32076339895.88,5137095139.61,4779137441.86,0,2.29e+10,-127227262.34,0,3693741949.09,17019947367.83
"BCT",2018-08-01,47433798730.58,40972538721.69,214006668659.56,-5137056908.62,184806012.69,28211814.46,0,1230685235.82,3135677333.87,216504414018.08,0,34284658086.35,5204999212.45,4261567694.26,0,2.29e+10,-137324430.53,0,3693741949.09,17019947367.83
"BCT",2018-09-01,55060367639.56,41004736447.9,216458802646.08,-5263264917.49,247797832.82,25390633.31,0,1320439549.53,3162439345.19,222059539429.62,0,34714251577.14,7311325574.08,5617269613.23,0,2.29e+10,-188871955.17,0,3693741949.09,17019947367.83
"BCT",2018-10-01,53529597587.24,41199565049.31,221854963040.55,-5527325157.15,154434002.05,22569452.17,0,1302177850.02,3294502891.28,223354926749.91,0,39935522689.43,5047604204.92,3848023640.2,0,2.29e+10,-194932362.07,0,3693741949.09,17019947367.83
"BCT",2018-11-01,50301184888.89,37113578431.48,221758101275.4,-5557247488.34,140394160.3,19748271.02,0,1276341482.33,3596595832.31,224682045505,0,33543851128.49,5691640282.58,4012040289.59,0,2.29e+10,-193306224.46,0,3693741949.09,14039197367.83
"BCT",2018-12-01,56594221909.91,34823791571.28,221938837198.17,-5667735082.31,338667971.85,569941089.87,0,1248908516.24,3957378105.92,229163751944.34,0,35158190281.13,6403262960.13,2837586986.05,0,2.29e+10,-192011419.09,0,4161926926.05,12289838710.43
"BCT",2019-01-01,54320926573.08,31758514691.49,223959230196.05,-6087944046.81,143182666.44,544077658.72,0,1222890051.55,4108655407,226648072538.03,0,34096546796.82,4857358639.59,4027934564.66,0,2.29e+10,-212830813.91,0,4161926926.05,19039038684.63
"BCT",2019-02-01,59669427693.66,45568121442.93,216731328107.86,-6029855254.08,146824774.05,518214227.58,0,1193248037.58,4644850797.52,240358947848.76,0,31088968119.79,5243948247.38,5030900623.26,0,2.29e+10,-216739191.72,0,4161926926.05,19039038684.63
"BCT",2019-03-01,59700481779.77,45001981486.98,212422666197.08,-5554250892.85,141867728.49,492350796.43,0,1197652557.65,3593440609.95,236300063929.15,0,30198931727.66,3874223165.31,5256787166.96,0,2.29e+10,-201830137.02,0,4161926926.05,19039038684.63
"BCT",2019-04-01,58398935166.23,52227102947.02,206006725682.5,-5544795725.54,175898395.33,638049155.28,0,1183001450.43,3967811429.21,235894965774.78,0,32605867796.79,2826626662.26,4027573020.27,0,2.29e+10,-136274531.15,0,4161926926.05,19039038684.63
"BCT",2019-05-01,64882145530.94,60792809417.82,202456237537.84,-5343342282.75,141750931.02,605037316.22,0,1383186157.59,4782541525.13,239879815117.83,0,41831417161.96,2966072282.26,3044803606.45,0,2.29e+10,-111856829.33,0,4161926926.05,19039038684.63
"BCT",2019-06-01,65617257984.89,64673978402.13,200421096365.44,-5227066985.39,113050918.52,572025477.16,0,1368136760.74,4084921454.04,244565787668.75,0,34274495309.27,3456539026.31,7149743480.88,0,2.29e+10,-62291214.11,0,4298449674.16,18902515936.52
"BCT",2019-07-01,55833896071.47,75634530910.45,191583514581.85,-5024013218.02,131595710.14,672255899.23,0,1562749156.87,5044378253.97,240094437121.43,0,36617582912.43,3966896182.01,2234993069.28,0,2.29e+10,56570659.6,0,4298449674.16,18902515936.52
"BCT",2019-08-01,52085089184.82,61587024858.04,194943943268.45,-5178249666.09,205992352.95,636631029.65,0,1674791268.14,4546008978.99,227772582961.81,0,32925222128.1,3773552563.84,3423606695.92,0,2.29e+10,-22746444.01,0,4298449674.16,18902515936.52
"BCT",2019-09-01,48003063772.88,55423011180.36,205168053685.48,-5695442306.54,176234064.4,601006160.07,0,1891968391.31,5608589006.8,232637860655.69,0,28210703160.59,5690019197.41,2186100401.47,0,2.29e+10,44094755.66,0,4298449674.16,18902515936.52
"BCT",2019-10-01,49554195474.21,57223449658.16,206604580608.85,-5635422815.41,240286382.2,565381290.49,0,1853931195,5277392176.36,238395685404.47,0,26212451076.34,4775278645.45,3460483537.07,0,2.29e+10,78379318.3,0,4298449674.16,18902515936.52
"BCT",2019-11-01,68240397425.6,55844372744.54,205059479559.34,-5474404643.69,199879550.57,649618712.9,0,1797490314.06,5360090354.19,239195846554.45,0,42256932702.66,5006072114.15,2911937675.61,0,2.29e+10,145553277.26,0,4298449674.16,18902515936.52
"BCT",2019-12-01,55954573435.59,61473473145.64,204924024111.2,-5567942252.2,696505330.15,608999581.16,0,9009426593.03,5731425688.9,246870464662.01,0,36374347064.96,4582794996.1,1897382313.44,0,2.29e+10,226284828.48,0,4396545767.05,18804419843.63
"BCT",2020-01-01,56048475814.57,59146422982.82,203856814802.28,-5849248107.28,190114729.47,568380449.4,0,12253727305.19,5354231969.44,238513850734.12,0,43314209777.21,4503789279.36,2228120435.11,0,2.29e+10,25124473.21,0,4396545767.05,21150608253.63
"BCT",2020-02-01,61629021098.27,71493945691.72,202870061306.72,-5851252455.02,208940660.18,457630257.46,0,12194514558.62,5217786821.9,259411137690.48,0,38691951049.11,4764394654.12,4813276503.4,0,2.29e+10,19567948.77,0,4396545767.05,18407216253.63
"BCT",2020-03-01,57078487002.66,74441685342.45,215734846709.84,-5943567069.9,310836330.91,421040880.49,0,12168594191.31,4927906155.21,270685128283,0,37770217725.88,5090628838.53,4350369642.51,0,2.29e+10,-48592908.04,0,4396545767.05,18407216253.63
"BCT",2020-04-01,56542069646.22,78840112628.22,212530285203.34,-5845912447.35,650710132.52,384451503.53,0,12125106026.23,4796418516.15,269624861990.27,0,41241447456.3,5772098108.57,2673058405.35,0,2.29e+10,-99451591.75,0,4396545767.05,18407216253.63
"BCT",2020-05-01,58173993918.07,96263964444.3,212356347509.92,-5879486978.18,908605483.86,373354541.58,0,12443488095.7,4526842931.03,284835285656.42,0,43980701644.32,4960737796.58,4040876561.22,0,2.29e+10,-14922492.82,0,4396545767.05,18407216253.63
