"codigoSector";"descripcionSector";"codigoEntidad";"nombreEntidad";"periodo";"C110";"C120";"C130";"C139";"C140";"C150";"C160";"C170";"C180";"C210";"C220";"C230";"C240";"C250";"C260";"C310";"C330";"C190";"C320";"C290";"C340";"C350";"C360";"C380"
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2016-08-01;49008507835,57;139535157723,13;49165100509,57;-546679028,33;263313596,28;0;0;1029145418,8;1337151563,35;206197816951,08;550615194,37;1161721646,26;8008774878,36;224125922;0;19843600000;270003018,43;0;0;0;269834890,75;662133602,16;1766380414,66;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2016-09-01;57128448911,46;144730398432,82;47777795853,94;-601627413,41;227447339,83;0;0;1014141749,69;1238755488,56;219144848618,36;3559770130,24;1092305576,33;3461140187,98;212957607,97;0;19843600000;150215506,94;0;0;0;269834890,75;662133602,16;1766380414,66;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2016-10-01;39655388168,68;152322268673,78;47604602645,07;-638391790,22;266437937,1;0;0;997514775,67;1198394916,63;210741312000,98;0;1908201567,51;3826484381,15;396748878,2;0;19843600000;215249589,74;0;0;0;269834890,75;662133602,16;1766380414,66;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2016-11-01;82526606801,34;157606852972,72;52679884384,24;-880997095,64;271623188,09;0;0;984112415,81;1190558037,17;252814269682,9;10938033365,8;1430971402,04;4462407136,16;208277471,98;0;19843600000;130758534,51;0;0;0;269834890,75;662133602,16;1766380414,66;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2016-12-01;98354796611,33;139778342423,9;49034743912,23;-923558782,84;210724857,85;0;0;967799687,19;1190727680,32;256293759124,33;922285656,77;1406993745,06;4534099536,67;251847547,38;0;19843600000;121247029,85;0;0;0;269834890,75;662133602,16;1766380414,66;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2017-01-01;76221244147,34;168322420523,24;50834593986,73;-1002770527,77;152029399,02;0;0;951141815,36;1378601968,49;261175161717,83;3473927103,24;1533801443,71;4598406332,15;261378553,93;0;19843600000;41689311,92;0;0;0;616330253,27;5546972279,49;0;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2017-02-01;82870499165,63;167018696525,68;48366371209,4;-1316206651,84;159934968,07;0;0;935454128,68;1214705689,7;263400624327,33;3610531407,43;2043743966,47;4202818546,09;277288014,19;0;19843600000;53887132,04;0;0;0;616330253,27;5546972279,49;0;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2017-03-01;57626088081,53;158486889031,17;50829263423,55;-1124568577,38;560243950,43;0;0;919345063,04;1359462408,35;229532323419,53;900068750;8327294353,89;3000409352,96;249300672,31;0;19843600000;-17238626,69;0;0;0;616330253,27;5546972279,49;0;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2017-04-01;53975193855,25;165305430986,51;57026983273,49;-1286657959,85;528646124,26;0;0;902665997,4;1413927065,79;235064635458,97;3501020833,33;9600175332,39;2678480965,5;260593737,87;0;19843600000;49242670,01;0;0;0;616330253,27;5546972279,49;0;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2017-05-01;45051276600,53;168510072521,23;61265195042,09;-1260876071,39;408737838,11;0;0;885986931,76;926527984,73;231340794274,25;1153751973,63;12534479271,59;3029966914,5;241213814,16;0;19843600000;99033522,49;0;0;0;616330253,27;5546972279,49;0;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2017-06-01;63997121589,42;165538790677,22;57547477470,27;-1477820841,16;490241914,38;0;0;872130976,73;1638851378,72;249541835554,43;0;6337345560,22;4107010648,43;290980101,04;0;19843600000;-162922544,67;0;0;0;616330253,27;5546972279,49;0;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2017-07-01;61802822928,16;164622242563,21;60430757775,38;-1572006869,06;568357330,92;0;0;855428187,31;1586723112,88;249943160415,49;4149061652,4;6118586794,78;4194707061,2;408694547,83;0;19843600000;-581311201,53;0;0;0;1012676468,72;666972279,49;3567115939,08;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2017-08-01;49638484313,28;168260296131,49;62077348823,24;-1983448025,48;530145374,48;0;0;840148359,67;1395318855,67;236917963150,07;2968466412,94;13055682825,41;4252702966,33;327250949,04;0;19843600000;-737538334,31;0;0;0;1012676468,72;666972279,49;3567115939,08;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2017-09-01;53369983911;171515970301,67;56215489463,73;-2028899335,36;658796856,47;0;0;825712670,32;2267853958,27;238187443923,36;5016591590,76;10619076855,35;4800742058,95;404050749,32;0;19843600000;-1010683126,29;0;0;0;1012676468,72;666972279,49;3567115939,08;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2017-10-01;46355301069,43;189172912192,69;50859376509,12;-2032459457,66;647441215,89;0;0;808998328,22;1848712139,25;250118856242,68;2571951133,46;5699040126,95;4619909157,17;354471224,75;0;19843600000;-1034482089,95;0;0;0;1012676468,72;666972279,49;3567115939,08;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2017-11-01;75609499293;184691326409,18;52615423168,23;-1801403901,71;595745396,29;0;0;794504091,65;2067503010,15;251565014949,85;8802988984,88;22955719443,03;5220043908,48;432480325,99;0;19843600000;-1017463655,35;0;0;0;1012676468,72;666972279,49;3567115939,08;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2017-12-01;55614806860,12;180199702301,15;50030164358,69;-1557010435,22;582325296,6;0;0;789037000,45;2387921602,5;245070964800,46;3302284541,08;6939417830,52;5586187985,88;499152141,8;0;19843600000;-1147441800,85;0;0;0;1012676468,72;666972279,49;3567115939,08;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2018-01-01;86743431517,14;184454221439,19;53163854740,2;-1664177229,79;635684985,35;0;0;772113026,13;2421127513,03;279687549116,06;7426994873,72;6637840342,01;5466573434,71;236000864,35;0;19843600000;-1270881278,92;0;0;0;1438979192,05;8070812728,57;0;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2018-02-01;93944803604,14;194678635822;52383763097,44;-1662703544,77;674506940,27;0;0;755796326,44;2325669819,81;296262221213,41;5477326684,33;5364809597,32;6408444404,79;342147256,58;0;19843600000;-1267546845,3;0;0;0;1438979192,05;8070812728,57;0;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2018-03-01;67503868672,34;202200627819,89;45370481087,57;-1411197881,97;658322215,13;0;0;738875206,62;774808993,22;260388785460,9;2572561282,74;18186110903,1;3883831690,78;220460431,27;0;19843600000;-1241575420,97;0;0;0;1438979192,05;8070812728,57;0;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2018-04-01;71322082084,53;202531167398,18;54102398911,72;-1734192290,59;661524481,05;0;0;721954086,8;1010436027,14;284713085692,13;2887968795,82;5297580727,45;4309065551,16;364020365,13;0;19843600000;-1203810860,32;0;0;0;1438979192,05;8070812728,57;0;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2018-05-01;87071636723,87;199642765927,59;54648232687,18;-1795564440,9;734402742,54;0;0;709150888,73;851165094,63;288128612171,58;3795875113,8;12475803382,13;4348285977,85;206906027,9;0;19843600000;-1004679892,47;0;0;0;1438979192,05;8070812728,57;0;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2018-06-01;66418188970,84;203507867496,23;58202086011,45;-1939229439,22;483923512,11;0;0;692135889,8;1712728447,99;281696833010,57;500166666,67;7602917976,05;4904202327,23;259053870,91;0;19843600000;-849333521,18;0;0;0;1438979192,05;8070812728,57;0;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2018-07-01;77389871643,42;216898259381,22;63093239316,98;-2041212603,32;456070912,29;0;0;675544693,4;1825126739,15;290588213612,71;14881302393,51;12353311255,05;5254960104,12;237047735,3;0;19843600000;-745515732,87;0;0;0;2193948999,81;8070812728,53;6794728269,79;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2018-08-01;58134218081,61;213121391822,04;60800732290,86;-1954896085,94;443390894,89;0;0;662426133,6;2520429400,68;270009344044,81;12502083333,33;7977103511,21;6792233613;188481628,79;0;19843600000;-864216103,6;0;0;0;2193948999,81;8070812728,53;6794728269,79;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2018-09-01;66425403435,54;199897486485,9;59449587209,85;-1889687099,73;533593828,25;0;0;653547351,82;3594652494,92;270244351369,46;1843161813,87;11680924154,23;7381574881,82;182173481,39;0;19843600000;-428592537,56;0;0;0;2193948999,81;8070812728,53;6794728269,79;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2018-10-01;83964467655,03;241705004302,83;68307628258,11;-2093352899,12;593143773,88;0;0;636377367,58;2314996573,1;339420541596,34;0;9861788125,8;7530804214,08;352232217,9;0;19843600000;-577877524,51;0;0;0;2193948999,81;8070812728,53;6794728269,79;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2018-11-01;110039273664,85;224840702398,91;68113178517,69;-2093060128,86;837060607,14;0;0;620729516,25;2491666834,8;343876843678,51;0;14454580803,2;7393464514,31;387073133,33;0;19843600000;-805664188,88;0;0;0;2193948999,81;7460812726,2;6794728269,79;0
3;"BANCOS PRIVADOS Y COOPERATIVOS";"3101692649";"CMB";2018-12-01;84728329930,17;204286849841,22;69170956901,26;-2100156940,67;502479428,15;0;0;603401298,25;3119814294,82;298298272616,35;5736545294,48;7850470904,82;7971892599,83;312792499,4;0;19843600000;-831567176,5;0;0;0;2193948999,81;7460812726,2;6794728269,79;0
